date,equity,n_positions
2018-05-31,1407209.2368411655,24
2018-06-01,1389831.8273801683,24
2018-06-04,1375932.9655705336,24
2018-06-05,1358149.1166009947,24
2018-06-06,1377449.385486079,24
2018-06-07,1388800.7965918828,24
2018-06-08,1386673.0071061025,24
2018-06-11,1391076.4378494916,24
2018-06-12,1399889.2738565635,24
2018-06-13,1402688.3003597076,24
2018-06-14,1401863.9919580733,24
2018-06-15,1406073.959780425,24
2018-06-18,1401462.7584908565,24
2018-06-19,1384550.3236931427,23
2018-06-20,1390964.307735802,23
2018-06-21,1386635.1104076176,23
2018-06-22,1396426.756086904,23
2018-06-25,1396739.676630037,23
2018-06-26,1400906.8787774371,23
2018-06-27,1396229.4225867179,23
2018-06-28,1379780.49675941,23
2018-06-29,1390160.383005334,23
2018-07-02,1391510.8729992018,23
2018-07-03,1398280.0718094308,23
2018-07-04,1408396.8495628105,23
2018-07-05,1407647.579042911,23
2018-07-06,1407549.029833707,23
2018-07-09,1417905.7578964212,23
2018-07-10,1420835.1477186284,22
2018-07-11,1430756.8263972162,22
2018-07-12,1435224.4801665838,22
2018-07-13,1439410.8778607917,22
2018-07-16,1433711.3322687936,22
2018-07-17,1436827.635137765,22
2018-07-18,1428110.289153575,22
2018-07-19,1423374.4720282024,22
2018-07-20,1434381.9935205595,22
2018-07-23,1445707.4442995407,22
2018-07-24,1448733.8416541892,22
2018-07-25,1447450.2346754111,22
2018-07-26,1447751.7180294944,22
2018-07-27,1447469.916117082,22
2018-07-30,1443216.0524478478,22
2018-07-31,1465456.5917766578,22
2018-08-01,1473709.7249936983,22
2018-08-02,1461195.1376145587,22
2018-08-03,1470207.6885778478,22
2018-08-06,1467927.6629621058,22
2018-08-07,1472260.865952161,22
2018-08-08,1482118.0400395023,22
2018-08-09,1485147.9519885557,22
2018-08-10,1484566.0664246958,22
2018-08-13,1486256.8548496375,22
2018-08-14,1497550.1478080852,22
2018-08-16,1501493.3692739056,22
2018-08-17,1516504.711766305,22
2018-08-20,1519078.1174426423,22
2018-08-21,1520274.6372995684,22
2018-08-23,1536965.4765951238,24
2018-08-24,1530310.9050000475,24
2018-08-27,1542934.9727144786,24
2018-08-28,1546341.8184899352,24
2018-08-29,1540655.3530234674,24
2018-08-30,1539727.01598651,24
2018-08-31,1546815.4552332773,24
2018-09-03,1519893.5877026832,24
2018-09-04,1488418.0260471026,24
2018-09-05,1471235.281727435,24
2018-09-06,1477406.096973237,25
2018-09-07,1487391.1855455523,25
2018-09-10,1453454.105312173,25
2018-09-11,1430940.8112967396,25
2018-09-12,1444554.0200358685,25
2018-09-14,1460807.2916831726,25
2018-09-17,1448934.142797901,25
2018-09-18,1440485.5215157513,25
2018-09-19,1427943.9915160548,25
2018-09-21,1405301.4036799558,25
2018-09-24,1387527.689462151,25
2018-09-25,1399161.7442325728,25
2018-09-26,1397759.5720198941,25
2018-09-27,1387559.3415377378,25
2018-09-28,1377567.1571552302,25
2018-10-01,1385758.1066379666,25
2018-10-03,1370087.3414378106,25
2018-10-04,1336632.649174366,25
2018-10-05,1321038.1877120903,25
2018-10-08,1312274.1783163846,25
2018-10-09,1309181.4130010824,14
2018-10-10,1308954.394734635,14
2018-10-11,1290806.8508049042,14
2018-10-12,1293404.7063384217,14
2018-10-15,1311800.0317732533,14
2018-10-16,1316099.4541188728,14
2018-10-17,1310674.4001031446,14
2018-10-19,1305994.4214265002,14
2018-10-22,1305524.5932060515,14
2018-10-23,1291311.6752672112,14
2018-10-24,1290352.9785182343,8
2018-10-25,1293050.0374631924,8
2018-10-26,1293253.8607078088,8
2018-10-29,1307389.5802430117,8
2018-10-30,1307225.4082776853,8
2018-10-31,1308319.221637392,8
2018-11-01,1308107.534799402,8
2018-11-02,1301000.6136230067,8
2018-11-05,1297299.105341255,8
2018-11-06,1299003.034018211,8
2018-11-07,1301107.1840996146,7
2018-11-09,1301548.170121131,7
2018-11-12,1298300.285191651,7
2018-11-13,1300703.5444111922,7
2018-11-14,1297791.6551520638,7
2018-11-15,1299068.6533626267,6
2018-11-16,1301475.2934119487,6
2018-11-19,1304355.064119358,6
2018-11-20,1298565.4332690977,6
2018-11-21,1301520.518837913,6
2018-11-22,1298364.5862860682,6
2018-11-26,1298040.9480316378,6
2018-11-27,1299144.589122076,6
2018-11-28,1298212.3444476558,6
2018-11-29,1302987.4983389585,6
2018-11-30,1303468.5055781386,25
2018-12-03,1304574.4677629175,25
2018-12-04,1305687.8830613461,25
2018-12-05,1290924.367627651,25
2018-12-06,1276495.05260989,25
2018-12-07,1288389.275679186,14
2018-12-10,1273422.57571062,14
2018-12-11,1279768.3397148354,14
2018-12-12,1291364.1309906102,14
2018-12-13,1293146.621109826,14
2018-12-14,1290022.8454949223,25
2018-12-17,1299528.7799046417,25
2018-12-18,1298912.9889995046,25
2018-12-19,1312314.4426103518,25
2018-12-20,1307751.7974424404,25
2018-12-21,1290569.8171276548,12
2018-12-24,1292732.8744213346,12
2018-12-26,1294113.94076826,12
2018-12-27,1296532.483083445,12
2018-12-28,1302316.9862360323,12
2018-12-31,1304193.0518426877,25
2019-01-02,1295207.861504692,25
2019-01-03,1288282.8308675536,25
2019-01-04,1290738.8607082397,25
2019-01-07,1292463.9287489557,25
2019-01-08,1291982.6751421657,25
2019-01-09,1294566.1386885284,25
2019-01-10,1295579.3285781767,25
2019-01-11,1291823.0171531404,25
2019-01-14,1285911.4715619811,25
2019-01-15,1291332.8299796137,25
2019-01-16,1289919.715767942,25
2019-01-17,1288926.9222851887,25
2019-01-18,1288793.374325984,25
2019-01-21,1284624.4058753315,25
2019-01-22,1289142.822784627,25
2019-01-23,1282844.221310145,25
2019-01-24,1289620.2921310097,25
2019-01-25,1279129.2573270516,25
2019-01-28,1260642.1445711404,25
2019-01-29,1266987.43833338,21
2019-01-30,1271151.9916851267,21
2019-01-31,1278752.449229473,21
2019-02-01,1282969.4433670542,21
2019-02-04,1278383.3704523388,21
2019-02-05,1278804.1184719962,25
2019-02-06,1283320.4772081897,25
2019-02-07,1292675.718904045,25
2019-02-08,1277034.230390282,25
2019-02-11,1262920.6882936815,25
2019-02-12,1259898.8276058512,19
2019-02-14,1249263.5891606389,19
2019-02-15,1240357.4438883022,19
2019-02-18,1238200.5241267176,19
2019-02-19,1238120.2752688506,19
2019-02-20,1247536.0968904288,14
2019-02-21,1248273.330509316,14
2019-02-22,1248950.1557217892,14
2019-02-25,1255090.6100622227,14
2019-02-26,1253340.3786985413,14
2019-02-27,1250865.0190325219,13
2019-02-28,1251281.8220374014,13
2019-03-01,1252349.4309747894,13
2019-03-05,1266583.7447443767,13
2019-03-06,1270607.3758612608,13
2019-03-07,1266972.4699173684,24
2019-03-08,1268659.3344179746,24
2019-03-11,1285461.2396546025,24
2019-03-12,1292763.7847660107,24
2019-03-13,1293300.5159039618,24
2019-03-14,1292021.6151313942,25
2019-03-15,1303534.9150768484,25
2019-03-18,1304616.4777707153,25
2019-03-19,1312030.2576174878,25
2019-03-20,1315510.2225749379,25
2019-03-22,1312655.2070749423,25
2019-03-25,1309472.3410492484,25
2019-03-26,1316024.9437205796,25
2019-03-27,1311817.1460269722,25
2019-03-28,1329597.3426266913,25
2019-04-01,1338149.1029067931,25
2019-04-02,1342118.7641316056,25
2019-04-03,1333465.454761236,25
2019-04-04,1335644.2154637151,25
2019-04-05,1348254.0542546008,25
2019-04-08,1334422.205636393,25
2019-04-09,1333285.7597149124,25
2019-04-10,1330775.3741693967,25
2019-04-11,1332218.9232151129,25
2019-04-12,1335522.0415285395,25
2019-04-15,1335958.3758992103,25
2019-04-16,1339613.7105998343,25
2019-04-18,1335757.9205766642,25
2019-04-22,1314270.351679004,25
2019-04-23,1318351.1134512313,25
2019-04-24,1333350.226473059,25
2019-04-25,1331906.372163882,25
2019-04-26,1332550.6197007287,25
2019-04-30,1335244.9020377826,25
2019-05-02,1330884.0131859782,25
2019-05-03,1329648.657774479,25
2019-05-06,1313449.0216749127,25
2019-05-07,1300406.5405045368,25
2019-05-08,1287637.2384760284,25
2019-05-09,1286879.0008985766,25
2019-05-10,1286074.2748340813,25
2019-05-13,1271158.345128602,25
2019-05-14,1274734.8528571005,25
2019-05-15,1287576.6136190959,25
2019-05-16,1296361.1881333166,25
2019-05-17,1310261.076187389,25
2019-05-20,1357737.6391185932,25
2019-05-21,1350596.9445345758,25
2019-05-22,1356495.5601000285,25
2019-05-23,1350063.1396947505,25
2019-05-24,1365995.0129091577,25
2019-05-27,1381081.3179367832,25
2019-05-28,1372178.330901356,25
2019-05-29,1363403.8377146947,25
2019-05-30,1373653.6195854696,25
2019-05-31,1376076.8198626305,25
2019-06-03,1392458.3360854927,25
2019-06-04,1387398.6986693689,25
2019-06-06,1367595.0340063253,25
2019-06-07,1371066.5152716783,25
2019-06-10,1371756.8549183696,25
2019-06-11,1376622.5477754853,25
2019-06-12,1366559.3141070781,25
2019-06-13,1374707.0329966317,25
2019-06-14,1367482.1981173714,25
2019-06-17,1350532.473027083,25
2019-06-18,1360060.8887806959,25
2019-06-19,1351175.4938887146,25
2019-06-20,1360892.335847736,25
2019-06-21,1359273.7001048485,25
2019-06-24,1360786.830558199,25
2019-06-25,1362215.1621212424,25
2019-06-26,1371520.3187603643,25
2019-06-27,1382062.9766746957,25
2019-06-28,1383594.946452967,25
2019-07-01,1384199.601571814,25
2019-07-02,1387875.3697119204,25
2019-07-03,1390472.797413755,25
2019-07-04,1397613.8467694116,25
2019-07-05,1373802.7965868004,25
2019-07-08,1335684.3632214954,25
2019-07-09,1340872.8174804489,25
2019-07-10,1319756.5748657384,25
2019-07-11,1331298.146249729,25
2019-07-12,1333838.8700294748,25
2019-07-15,1332631.6915521128,25
2019-07-16,1341425.460340618,25
2019-07-17,1338291.593131618,25
2019-07-18,1324724.3872290477,25
2019-07-19,1302680.7163840903,25
2019-07-22,1291237.712209427,25
2019-07-23,1295552.0091509735,25
2019-07-24,1277336.880706289,25
2019-07-25,1281691.8694933627,25
2019-07-26,1297767.0504466067,25
2019-07-29,1285676.0596563225,25
2019-07-30,1271123.4881118883,25
2019-07-31,1275460.2156095423,25
2019-08-01,1259100.5210873617,25
2019-08-02,1263130.2182242207,25
2019-08-05,1246520.3489297628,13
2019-08-06,1257435.229662999,13
2019-08-07,1255673.5289416548,13
2019-08-08,1263225.7870301765,13
2019-08-09,1270656.8231526674,13
2019-08-13,1257874.275432071,13
2019-08-14,1265197.720067269,13
2019-08-16,1275973.0222563066,13
2019-08-19,1277552.2271128378,13
2019-08-20,1274954.7479208047,13
2019-08-21,1274359.73217742,13
2019-08-22,1266535.5952661315,13
2019-08-23,1263163.0100563543,13
2019-08-26,1267772.7011017392,13
2019-08-27,1274836.8379908202,13
2019-08-28,1276859.6979056934,11
2019-08-29,1274707.4900055297,11
2019-08-30,1279897.2476407979,11
2019-09-03,1267144.8875634307,11
2019-09-04,1269479.236784718,11
2019-09-05,1269660.2256285942,9
2019-09-06,1271744.6398060084,9
2019-09-09,1272477.213083668,9
2019-09-11,1272706.0418264798,9
2019-09-12,1269646.3613199538,9
2019-09-13,1271313.3630616548,9
2019-09-16,1272956.9552308712,9
2019-09-17,1270099.330114024,9
2019-09-18,1274012.2508037626,9
2019-09-19,1268973.1842875087,9
2019-09-20,1284877.9486626415,23
2019-09-23,1302614.934506962,23
2019-09-24,1305814.2043186855,23
2019-09-25,1299788.029845738,23
2019-09-26,1310868.2347631608,23
2019-09-27,1314626.0306116578,23
2019-09-30,1313674.8827428794,23
2019-10-01,1295702.6910074726,23
2019-10-03,1296108.4037513104,23
2019-10-04,1286362.231469205,23
2019-10-07,1286001.0895732343,18
2019-10-09,1298646.8000807858,18
2019-10-10,1304581.7494109164,18
2019-10-11,1316304.683156318,18
2019-10-14,1316271.2334539983,18
2019-10-15,1321288.1286316884,25
2019-10-16,1325701.4161184365,25
2019-10-17,1345947.9028805678,25
2019-10-18,1359977.7913457926,25
2019-10-22,1356227.7790032267,25
2019-10-23,1360851.6837351373,26
2019-10-24,1364957.595829093,26
2019-10-25,1359010.0430578897,26
2019-10-29,1372878.0214468492,26
2019-10-30,1381148.2538685366,26
2019-10-31,1388910.2240195076,26
2019-11-01,1382166.1216774,26
2019-11-04,1377280.8191724198,26
2019-11-05,1369496.8759189332,26
2019-11-06,1368369.863023472,26
2019-11-07,1373086.548509238,25
2019-11-08,1360823.240813149,25
2019-11-11,1363558.894193869,25
2019-11-13,1366425.2574354522,25
2019-11-14,1365593.328956434,25
2019-11-15,1364650.1325513644,26
2019-11-18,1359348.8497749618,26
2019-11-19,1347953.5404385424,26
2019-11-20,1350111.8737678505,26
2019-11-21,1344951.0656184065,26
2019-11-22,1343046.4127675812,25
2019-11-25,1366089.782044736,25
2019-11-26,1360324.999753619,25
2019-11-27,1371986.9919328508,25
2019-11-28,1380143.3128889734,25
2019-11-29,1376843.156879227,25
2019-12-02,1361027.7078564037,25
2019-12-03,1359160.5855536696,25
2019-12-04,1367901.6642826244,25
2019-12-05,1364054.7551737628,25
2019-12-06,1352005.0282373715,26
2019-12-09,1350400.9879940108,26
2019-12-10,1343026.0698009543,26
2019-12-11,1355476.7818248125,26
2019-12-12,1360753.363393041,26
2019-12-13,1369266.4405351863,26
2019-12-16,1364559.291829849,26
2019-12-17,1370675.0009411676,26
2019-12-18,1371976.0800402046,26
2019-12-19,1378393.5831449882,26
2019-12-20,1381096.972765931,26
2019-12-23,1380945.0552705622,26
2019-12-24,1379976.1376229268,26
2019-12-26,1386032.3807575232,26
2019-12-27,1391939.1377163175,26
2019-12-30,1397808.0703691407,26
2019-12-31,1396541.72480199,26
2020-01-01,1402863.3307989947,26
2020-01-02,1418597.1458840077,26
2020-01-03,1422408.4738640706,26
2020-01-06,1400061.9301125726,26
2020-01-07,1418031.4137246935,26
2020-01-08,1427241.2339922963,26
2020-01-09,1446660.0720790261,26
2020-01-10,1445948.0302585263,26
2020-01-13,1446863.4980554972,26
2020-01-14,1445760.1738763717,26
2020-01-15,1452696.591784617,26
2020-01-16,1456707.134024772,26
2020-01-17,1470536.9591580005,26
2020-01-20,1472974.629094924,26
2020-01-21,1469908.0075899607,26
2020-01-22,1459938.0570685149,26
2020-01-23,1474044.6173930038,26
2020-01-24,1489612.2063489156,26
2020-01-27,1473881.019515522,26
2020-01-28,1472631.2185470625,26
2020-01-29,1474042.5963430475,26
2020-01-30,1460201.2326806346,26
2020-01-31,1467874.9674367318,26
2020-02-03,1447587.7113622848,26
2020-02-04,1475025.8777919887,26
2020-02-05,1502102.0087956768,26
2020-02-06,1513869.4829023983,26
2020-02-07,1524925.323890925,26
2020-02-10,1518125.2227304927,26
2020-02-11,1523030.9211163514,26
2020-02-12,1525513.0836346748,26
2020-02-13,1521384.7249445266,26
2020-02-14,1522193.7653828098,26
2020-02-17,1506852.8800766303,26
2020-02-18,1498338.985148578,26
2020-02-19,1521851.5541828885,26
2020-02-20,1524965.9922043853,26
2020-02-24,1490639.5289299726,26
2020-02-25,1490512.0422392234,26
2020-02-26,1482417.0645674216,26
2020-02-27,1474059.6782714461,26
2020-02-28,1414039.5902576083,26
2020-03-02,1414915.3663375457,26
2020-03-03,1438752.494801923,23
2020-03-04,1421110.5905567075,23
2020-03-05,1433999.247156238,23
2020-03-06,1419656.6365300622,23
2020-03-09,1369921.225439297,23
2020-03-11,1358703.6330107006,15
2020-03-12,1290155.0650632363,15
2020-03-13,1310461.3231754787,15
2020-03-16,1271372.9332680944,15
2020-03-17,1257770.875930022,15
2020-03-18,1209374.6370155516,1
2020-03-19,1207051.76066822,1
2020-03-20,1210460.701188113,1
2020-03-23,1208884.4991471595,1
2020-03-24,1207819.393452459,1
2020-03-25,1208964.3436849709,1
2020-03-26,1209632.1720938813,1
2020-03-27,1210387.834163352,1
2020-03-30,1210214.132996466,1
2020-03-31,1210006.5143720915,1
2020-04-01,1208892.4830821664,1
2020-04-03,1208832.6061634854,1
2020-04-07,1209970.578882947,1
2020-04-08,1216900.2505760563,1
2020-04-09,1217655.912645527,1
2020-04-13,1217352.4608623588,1
2020-04-15,1217213.7043258867,1
2020-04-16,1218631.1822112377,1
2020-04-17,1217047.997469492,1
2020-04-20,1215552.6567637906,1
2020-04-21,1215114.437817783,1
2020-04-22,1214172.1052263146,1
2020-04-23,1213841.6875599977,1
2020-04-24,1218164.01566462,1
2020-04-27,1219023.479264665,1
2020-04-28,1217472.2406384312,1
2020-04-29,1216539.8944503989,1
2020-04-30,1215467.795679422,1
2020-05-04,1216748.5298722142,1
2020-05-05,1216960.1586211897,1
2020-05-06,1215772.2642600308,1
2020-05-07,1214633.2903063546,1
2020-05-08,1215239.2082017022,1
2020-05-11,1215471.7954285385,1
2020-05-12,1215034.5725290035,1
2020-05-13,1213224.782026999,1
2020-05-14,1214024.368708363,1
2020-05-15,1212951.2738909135,1
2020-05-18,1210691.28594652,1
2020-05-19,1210944.8472144434,1
2020-05-20,1212158.675098084,1
2020-05-21,1212983.2200064254,1
2020-05-22,1213441.4013838214,1
2020-05-26,1211723.4598547202,1
2020-05-27,1209473.4531260207,1
2020-05-28,1209885.0773733794,0
2020-05-29,1209885.0773733794,0
2020-06-01,1209885.0773733794,0
2020-06-02,1209885.0773733794,0
2020-06-03,1209885.0773733794,0
2020-06-04,1209885.0773733794,0
2020-06-05,1209885.0773733794,0
2020-06-08,1209885.0773733794,0
2020-06-09,1209885.0773733794,0
2020-06-10,1209885.0773733794,0
2020-06-11,1209885.0773733794,0
2020-06-12,1209885.0773733794,0
2020-06-15,1209885.0773733794,0
2020-06-16,1209885.0773733794,0
2020-06-17,1209885.0773733794,0
2020-06-18,1209885.0773733794,0
2020-06-19,1209885.0773733794,0
2020-06-22,1209885.0773733794,0
2020-06-23,1209885.0773733794,0
2020-06-24,1209885.0773733794,0
2020-06-25,1209885.0773733794,0
2020-06-26,1209885.0773733794,0
2020-06-29,1209885.0773733794,0
2020-06-30,1209885.0773733794,0
2020-07-01,1209885.0773733794,0
2020-07-02,1209885.0773733794,0
2020-07-03,1209885.0773733794,0
2020-07-06,1209885.0773733794,0
2020-07-07,1209885.0773733794,0
2020-07-08,1209885.0773733794,0
2020-07-09,1209885.0773733794,0
2020-07-10,1209885.0773733794,0
2020-07-13,1209885.0773733794,0
2020-07-14,1209885.0773733794,0
2020-07-15,1209885.0773733794,0
2020-07-16,1209885.0773733794,0
2020-07-17,1209885.0773733794,0
2020-07-20,1209885.0773733794,0
2020-07-21,1209885.0773733794,0
2020-07-22,1209885.0773733794,0
2020-07-23,1208217.358174667,26
2020-07-24,1208844.593624179,26
2020-07-27,1207042.1749330356,26
2020-07-28,1217629.629121123,26
2020-07-29,1216986.9302158402,26
2020-07-30,1216055.833306585,26
2020-07-31,1224044.7428678414,26
2020-08-03,1222000.5310885317,26
2020-08-04,1229502.797695527,26
2020-08-05,1236222.0229870956,26
2020-08-06,1241551.3288694753,26
2020-08-07,1246860.78582888,26
2020-08-10,1258533.8631102452,26
2020-08-11,1256779.5556191448,26
2020-08-12,1258561.3509856577,26
2020-08-13,1269273.2701631049,26
2020-08-14,1262952.0755141093,26
2020-08-17,1272759.3004283854,26
2020-08-18,1279953.4944557592,26
2020-08-19,1285715.316825345,26
2020-08-20,1282588.7744030692,26
2020-08-21,1287120.4332327852,26
2020-08-24,1295229.2549455715,26
2020-08-25,1293892.650914284,26
2020-08-26,1306412.0422501753,26
2020-08-27,1302204.6912251161,26
2020-08-28,1303377.273804416,26
2020-08-31,1266881.4118074507,26
2020-09-01,1282126.9077711797,26
2020-09-02,1303453.0056170912,26
2020-09-03,1308375.4422539324,26
2020-09-04,1292049.3248795718,26
2020-09-07,1288329.8662799182,26
2020-09-08,1278639.228716491,26
2020-09-09,1277688.6376560612,26
2020-09-10,1286609.4646022262,26
2020-09-11,1292124.7475922944,26
2020-09-14,1324966.0999336303,26
2020-09-15,1335656.824963935,26
2020-09-16,1339233.2774496428,26
2020-09-17,1338162.3873766346,26
2020-09-18,1339998.037518736,26
2020-09-21,1303489.6726300442,26
2020-09-22,1292885.242374497,26
2020-09-23,1300302.0147241994,26
2020-09-24,1268459.2906989998,26
2020-09-25,1298913.346771724,26
2020-09-28,1329399.021834019,26
2020-09-29,1329814.8048817443,26
2020-09-30,1330517.7648992406,26
2020-10-01,1341578.08156953,26
2020-10-05,1352555.668812057,26
2020-10-06,1350971.1536533223,26
2020-10-07,1345688.9128701969,26
2020-10-08,1355319.574777027,26
2020-10-09,1352781.1227805451,26
2020-10-12,1358001.7163425188,26
2020-10-13,1371650.3099581571,26
2020-10-14,1365865.6462772258,26
2020-10-15,1341180.511731019,26
2020-10-16,1350638.9458077636,26
2020-10-19,1353165.5234667158,26
2020-10-20,1361147.6678478809,26
2020-10-21,1353919.9538830682,26
2020-10-22,1349021.637664269,26
2020-10-23,1349210.1190082626,26
2020-10-26,1334248.7294281193,26
2020-10-27,1338746.1366319056,26
2020-10-28,1329077.5135034246,26
2020-10-29,1331778.405877985,26
2020-10-30,1339965.5957381127,26
2020-11-02,1336815.3662617146,26
2020-11-03,1342277.9742641603,26
2020-11-04,1354619.4265703675,26
2020-11-05,1373720.626272136,26
2020-11-06,1374006.7862919518,26
2020-11-09,1389889.0978930152,26
2020-11-10,1376193.752142698,26
2020-11-11,1388288.930263692,26
2020-11-12,1395459.4801530675,26
2020-11-13,1412171.7809493989,26
2020-11-17,1425339.108443664,26
2020-11-18,1425959.394317572,26
2020-11-19,1412892.591841886,26
2020-11-20,1427013.704240576,26
2020-11-23,1444764.059979955,26
2020-11-24,1449379.465781131,26
2020-11-25,1424152.380120292,26
2020-11-26,1434702.80968255,26
2020-11-27,1450351.4460422527,26
2020-12-01,1467590.1533275375,26
2020-12-02,1478559.0022909823,26
2020-12-03,1484536.1956352366,26
2020-12-04,1495157.288403332,26
2020-12-07,1496097.335789294,26
2020-12-08,1493151.8493044511,26
2020-12-09,1499441.0090999831,26
2020-12-10,1492877.3243723838,26
2020-12-11,1490880.4221981422,26
2020-12-14,1491004.0774219248,26
2020-12-15,1498718.3043729372,26
2020-12-16,1516655.616881356,26
2020-12-17,1523222.8897846455,26
2020-12-18,1520261.6596296066,26
2020-12-21,1474421.3295964461,26
2020-12-22,1486424.9596680384,26
2020-12-23,1505575.8460409185,26
2020-12-24,1507965.2793031451,26
2020-12-28,1526832.8157839074,26
2020-12-29,1532993.9505328971,26
2020-12-30,1544395.2338442826,26
2020-12-31,1547734.3333580696,26
2021-01-01,1554146.6881192417,26
2021-01-04,1572057.4850288557,26
2021-01-05,1582081.970733575,26
2021-01-06,1588052.385920244,26
2021-01-07,1605634.346445385,26
2021-01-08,1617430.810239119,26
2021-01-11,1608483.3957022326,26
2021-01-12,1620117.8323788457,26
2021-01-13,1616100.55333027,26
2021-01-14,1618030.08217952,26
2021-01-15,1599233.5947671188,26
2021-01-18,1577177.3627017513,26
2021-01-19,1616026.7199809616,26
2021-01-20,1632249.4665057128,26
2021-01-21,1614284.8473652008,26
2021-01-22,1592014.062706826,26
2021-01-25,1577865.5783648076,26
2021-01-27,1557488.0027271064,26
2021-01-28,1549066.8141189092,26
2021-01-29,1531905.1521908215,26
2021-02-01,1600520.230432073,26
2021-02-02,1638842.7630011016,26
2021-02-03,1651135.015730937,26
2021-02-04,1679543.0766116453,26
2021-02-05,1684866.873352052,26
2021-02-08,1707570.2432678048,26
2021-02-09,1701448.6531543927,26
2021-02-10,1713600.9085242122,26
2021-02-11,1718685.6124476502,26
2021-02-12,1719030.1849337246,26
2021-02-15,1744333.8845242562,26
2021-02-16,1752845.2123922503,26
2021-02-17,1765163.3240460923,26
2021-02-18,1781833.3319330353,26
2021-02-19,1754890.7113510252,26
2021-02-22,1737255.8879031204,26
2021-02-23,1754193.610820809,26
2021-02-24,1770987.4032075054,26
2021-02-25,1798298.0743164967,26
2021-02-26,1760180.6746280687,26
2021-03-01,1780052.788155919,26
2021-03-02,1796849.9705960434,26
2021-03-03,1825700.3039100072,26
2021-03-04,1828915.9850771443,26
2021-03-05,1801309.2457631975,26
2021-03-08,1812398.8625069696,26
2021-03-09,1803837.4469254846,26
2021-03-10,1814626.6324715284,26
2021-03-12,1804910.9445470376,26
2021-03-15,1805953.838015743,26
2021-03-16,1805771.544440943,26
2021-03-17,1773231.6847279123,26
2021-03-18,1769056.6419973094,26
2021-03-19,1789221.9539875833,26
2021-03-22,1798398.5276228471,26
2021-03-23,1807865.6686285646,26
2021-03-24,1773073.6467972524,26
2021-03-25,1743992.4171146022,26
2021-03-26,1764061.906558856,26
2021-03-30,1781074.1820324466,26
2021-03-31,1784324.2543908865,26
2021-04-01,1807195.170058342,26
2021-04-05,1788998.1620122602,26
2021-04-06,1806777.468497385,26
2021-04-07,1825163.576712303,26
2021-04-08,1830194.547913017,26
2021-04-09,1824982.252147029,26
2021-04-12,1741697.3281944667,26
2021-04-13,1758680.6879292629,26
2021-04-15,1759728.4067951862,26
2021-04-16,1780092.0373912998,26
2021-04-19,1751790.9524646755,26
2021-04-20,1752293.708918191,26
2021-04-22,1764817.88099696,26
2021-04-23,1763456.3492982106,26
2021-04-26,1780063.589667868,26
2021-04-27,1806502.0310837375,26
2021-04-28,1822019.060469272,26
2021-04-29,1833211.6580460987,26
2021-04-30,1823219.1156133073,26
2021-05-03,1845681.73378143,26
2021-05-04,1841909.2820985934,26
2021-05-05,1850040.9924017678,26
2021-05-06,1865357.6544985443,26
2021-05-07,1871650.3699443426,26
2021-05-10,1886569.448245105,26
2021-05-11,1895820.0337668725,26
2021-05-12,1871521.1767726897,26
2021-05-14,1853877.1538881008,26
2021-05-17,1886781.9436796617,26
2021-05-18,1904184.6714527947,26
2021-05-19,1903443.0416717308,26
2021-05-20,1888170.9863319916,26
2021-05-21,1899024.519508013,26
2021-05-24,1902283.2172734388,26
2021-05-25,1901693.2270274677,26
2021-05-26,1900189.301211294,26
2021-05-27,1900930.0275827744,26
2021-05-28,1906888.9375485869,26
2021-05-31,1917753.7960499746,26
2021-06-01,1920758.859827849,26
2021-06-02,1949875.9801493476,26
2021-06-03,1962936.3142710805,26
2021-06-04,1980629.2119445405,26
2021-06-07,1997171.5326974872,26
2021-06-08,2017885.994344298,26
2021-06-09,2002814.1600781307,26
2021-06-10,2015295.8230224114,26
2021-06-11,2021636.6082043475,26
2021-06-14,1994492.0670009677,26
2021-06-15,2006234.8627422429,26
2021-06-16,1980103.7997406186,26
2021-06-17,1958860.1228479086,26
2021-06-18,1955353.9753691587,26
2021-06-21,1964389.6519011431,26
2021-06-22,1966948.293210132,26
2021-06-23,1955779.1848531659,26
2021-06-24,1960068.5221141006,26
2021-06-25,1971440.5352306007,26
2021-06-28,1986025.0064395778,26
2021-06-29,1987613.6444298765,26
2021-06-30,1990876.1152529467,26
2021-07-01,1996905.1923729412,26
2021-07-02,1998422.001484737,26
2021-07-05,2008571.7813679336,26
2021-07-06,2009513.8474213358,26
2021-07-07,2024654.4968206706,26
2021-07-08,2017519.5955129664,26
2021-07-09,2028342.1022972686,26
2021-07-12,2028318.8566207835,26
2021-07-13,2038823.1238388058,26
2021-07-14,2056501.6797176106,26
2021-07-15,2070689.0575495362,26
2021-07-16,2085459.8073772534,26
2021-07-19,2099852.5770810526,26
2021-07-20,2092468.010694475,26
2021-07-22,2107750.494113813,26
2021-07-23,2112164.281024476,26
2021-07-26,2127547.9984519347,26
2021-07-27,2110282.498659233,26
2021-07-28,2109516.9703640793,26
2021-07-29,2124804.0979473894,26
2021-07-30,2137384.632191953,26
2021-08-02,2158777.690100832,26
2021-08-03,2167699.0386399915,26
2021-08-04,2141938.3812852683,26
2021-08-05,2139345.27352848,26
2021-08-06,2135564.3509181268,26
2021-08-09,2133451.220961888,26
2021-08-10,2116893.062672376,26
2021-08-11,2109215.64602546,26
2021-08-12,2131033.178356056,26
2021-08-13,2137855.661960974,26
